"date","winner","loser"
"2008.12.30","오규철","장주주(국내)"
"2008.12.30","장명한","최창원"
"2008.12.30","김 인","윤기현"
"2008.12.30","나종훈","하찬석"
"2008.12.29","권갑용","문명근"
"2008.12.29","박진열","정대상"
"2008.12.29","양재호","권경언"
"2008.12.29","강만우","이기섭"
"2008.12.29","김종수","백흥수"
"2008.12.29","최규병","김수장"
"2008.12.29","오규철","노영하"
"2008.12.29","장주주(국내)","심종식"
"2008.12.29","차수권","백성호"
"2008.12.29","이형로","김준영"
"2008.12.29","최창원","고재희"
"2008.12.29","장명한","임순택"
"2008.12.29","김성래","김기헌"
"2008.12.29","김일환","이홍열"
"2008.12.29","김 인","차민수"
"2008.12.29","윤기현","박종열"
"2008.12.29","이봉근","정수현"
"2008.12.29","안관욱","유병호"
"2008.12.29","김종준","김동면"
"2008.12.29","서능욱","이상철"
"2008.12.29","김덕규","김철중"
"2008.12.29","루이나이웨이(국내)","이관철"
"2008.12.29","하찬석","윤종섭"
"2008.12.29","나종훈","박성수"
"2008.12.29","문명근","강 훈(大)"
"2008.12.29","권갑용","박상돈"
"2008.12.29","황원준","장수영"
"2008.12.29","박영찬","천풍조"
"2008.12.29","박진열","김학수(大)"
"2008.12.29","정대상","한철균"
"2008.12.29","강만우","조대현"
"2008.12.29","최규병","정동식"
"2008.12.29","김준영","허장회"
"2008.12.29","장명한","양상국"
"2008.12.29","윤기현","조영숙"
"2008.12.29","안관욱","김석흥"
"2008.12.29","루이나이웨이(국내)","김동엽"
"2008.12.29","나종훈","유건재"
"2008.12.29","박영찬","장두진"
"2008.12.29","한철균","김재구"
"2008.12.27","저우허양","이영구"
"2008.12.26","이세돌","강동윤"
"2008.12.23","이창호","이세돌"
"2008.12.22","배준희","박영훈"
"2008.12.22","이세돌","강동윤"
"2008.12.21","이창호","목진석"
"2008.12.21","목진석","박정환"
"2008.12.19","이영구","백대현"
"2008.12.19","박영훈","조훈현"
"2008.12.19","원성진","이세돌"
"2008.12.19","김기용","박정환"
"2008.12.17","쿵제","저우루이양"
"2008.12.17","박정환","김기용"
"2008.12.17","이세돌","황이중"
"2008.12.16","목진석","이춘규"
"2008.12.15","백대현","이창호"
"2008.12.15","쿵제","저우루이양"
"2008.12.15","김기용","박정환"
"2008.12.15","이세돌","황이중"
"2008.12.13","이세돌","퉈자시"
"2008.12.13","허영호","윤찬희"
"2008.12.13","이정우","김형우"
"2008.12.13","고근태","김지석"
"2008.12.13","윤준상","목진석"
"2008.12.13","강유택","박영훈"
"2008.12.12","최철한","목진석"
"2008.12.12","강동윤","권형진"
"2008.12.12","이민진","박지연"
"2008.12.12","김지석","한상훈"
"2008.12.11","안조영","김지석"
"2008.12.11","이창호","쿵제"
"2008.12.11","백홍석","박정상"
"2008.12.11","박정환","웨량"
"2008.12.11","창하오","저우허양"
"2008.12.10","강동윤","김광식"
"2008.12.10","이태현","박승화"
"2008.12.10","목진석","이세돌"
"2008.12.09","쿵제","딩웨이"
"2008.12.09","저우허양","셰허"
"2008.12.09","창하오","황이중"
"2008.12.09","이창호","구리"
"2008.12.09","박영훈","원성진"
"2008.12.08","김수용","김대희"
"2008.12.08","이세돌","강동윤"
"2008.12.07","박영훈","김지석"
"2008.12.06","이세돌","배준희"
"2008.12.06","고근태","허영호"
"2008.12.06","윤준상","목진석"
"2008.12.06","윤찬희","강유택"
"2008.12.05","홍기표","윤현석"
"2008.12.05","이창호","서능욱"
"2008.12.05","이영구","박정환"
"2008.12.05","김지석","노준환"
"2008.12.05","이세돌","강동윤"
"2008.12.04","이세돌","저우루이양"
"2008.12.04","윤준상","이정우"
"2008.12.04","이하진","이지현(여)"
"2008.12.04","이원도","조경호"
"2008.12.03","강동윤","이창호"
"2008.12.03","허영호","고근태"
"2008.12.03","김형우","박영훈"
"2008.12.03","목진석","김지석"
"2008.12.02","이세돌","창하오"
"2008.12.02","박정환","김지석"
"2008.12.02","윤현석","이희성"
"2008.12.02","홍기표","주형욱"
"2008.12.02","안조영","진시영"
"2008.12.02","박병규","한종진"
"2008.12.02","윤준상","목진석"
"2008.12.02","이창호","송태곤"
"2008.12.01","김지석","이현호"
"2008.12.01","노준환","진동규"
"2008.12.01","안조영","조훈현"
"2008.12.01","진시영","홍성지"
"2008.12.01","박병규","안달훈"
"2008.12.01","한종진","허영호"
"2008.12.01","백대현","윤찬희"
"2008.12.01","이영구","김형우"
"2008.12.01","박정환","양 건"
"2008.12.01","이희성","서무상"
"2008.12.01","윤현석","최규병"
"2008.12.01","주형욱","김일환"
"2008.12.01","홍기표","이상훈(大)"
"2008.12.01","목진석","조혜연"
"2008.12.01","이창호","백성호"
"2008.12.01","강동윤","이세돌"
"2008.11.30","이세돌","최철한"
"2008.11.29","진동규","박지훈(小)"
"2008.11.29","안달훈","박지연"
"2008.11.29","다카오 신지","강동윤"
"2008.11.28","박영훈","원성진"
"2008.11.28","송태곤","김진우"
"2008.11.28","윤찬희","옥득진"
"2008.11.28","백대현","이춘규"
"2008.11.28","이영구","루이나이웨이(국내)"
"2008.11.28","김형우","안형준"
"2008.11.28","양 건","이원도"
"2008.11.28","박정환","김세동"
"2008.11.28","서무상","김혜민"
"2008.11.28","이희성","한웅규"
"2008.11.28","윤현석","장수영"
"2008.11.28","최규병","김주호"
"2008.11.28","김일환","이하진"
"2008.11.28","주형욱","류동완"
"2008.11.28","홍기표","강만우"
"2008.11.28","이상훈(大)","류재형"
"2008.11.28","이현호","이태현"
"2008.11.28","김지석","이홍열"
"2008.11.28","노준환","오규철"
"2008.11.28","안조영","최원용"
"2008.11.28","조훈현","유재호"
"2008.11.28","홍성지","이용찬"
"2008.11.28","진시영","박종열"
"2008.11.28","박병규","박정상"
"2008.11.28","허영호","안관욱"
"2008.11.28","한종진","홍민표"
"2008.11.28","이현호","이태현"
"2008.11.28","김지석","이홍열"
"2008.11.28","노준환","오규철"
"2008.11.28","안조영","최원용"
"2008.11.28","조훈현","유재호"
"2008.11.28","홍성지","이용찬"
"2008.11.28","진시영","박종열"
"2008.11.28","박병규","박정상"
"2008.11.28","허영호","안관욱"
"2008.11.28","한종진","홍민표"
"2008.11.28","김기용","이성재"
"2008.11.28","윤준상","서봉수"
"2008.11.28","조혜연","이용수"
"2008.11.28","강동윤","추쥔"
"2008.11.28","이창호","박승문"
"2008.11.27","박정상","장주주(국내)"
"2008.11.27","이영구","최기훈"
"2008.11.27","이원도","박승현"
"2008.11.27","김혜민","김영삼"
"2008.11.27","이희성","이현욱"
"2008.11.27","류동완","이영신"
"2008.11.27","이상훈(大)","강지성"
"2008.11.27","김진우","서중휘"
"2008.11.27","송태곤","김진훈"
"2008.11.27","백성호","권경언"
"2008.11.27","옥득진","김 원"
"2008.11.27","윤찬희","온소진"
"2008.11.27","루이나이웨이(국내)","홍종현"
"2008.11.27","안형준","박승철"
"2008.11.27","김형우","김학수(大)"
"2008.11.27","양 건","강 훈(大)"
"2008.11.27","김세동","김성래"
"2008.11.27","박정환","배준희"
"2008.11.27","서무상","김승재"
"2008.11.27","한웅규","김기헌"
"2008.11.27","윤현석","김수장"
"2008.11.27","장수영","조대현"
"2008.11.27","김주호","이슬아"
"2008.11.27","최규병","강유택"
"2008.11.27","이하진","김세실"
"2008.11.27","김일환","최창원"
"2008.11.27","주형욱","김동면"
"2008.11.27","강만우","박영찬"
"2008.11.27","홍기표","김덕규"
"2008.11.27","강동윤","하네 나오키"
"2008.11.26","백대현","이상훈(小)"
"2008.11.26","이춘규","양재호"
"2008.11.26","류재형","김대희"
"2008.11.26","이현호","김효곤"
"2008.11.26","이태현","장주주(국내)"
"2008.11.26","김지석","김동희(大)"
"2008.11.26","이홍열","이지현(여)"
"2008.11.26","박지훈(小)","남치형"
"2008.11.26","진동규","김찬우"
"2008.11.26","노준환","조연우"
"2008.11.26","오규철","이민진"
"2008.11.26","최원용","박소현"
"2008.11.26","안조영","전영규"
"2008.11.26","유재호","김강근"
"2008.11.26","조훈현","김은선"
"2008.11.26","이용찬","정수현"
"2008.11.26","홍성지","웨량"
"2008.11.26","진시영","백홍석"
"2008.11.26","박종열","김석흥"
"2008.11.26","박병규","김철중"
"2008.11.26","박정상","유창혁"
"2008.11.26","박지연","김민희"
"2008.11.26","안달훈","최명훈"
"2008.11.26","허영호","김선미"
"2008.11.26","안관욱","나종훈"
"2008.11.26","한종진","권오민"
"2008.11.26","홍민표","차민수"
"2008.11.26","이성재","장두진"
"2008.11.26","김기용","백지희"
"2008.11.26","권형진","김종수"
"2008.11.26","윤준상","염정훈"
"2008.11.26","서봉수","윤지희"
"2008.11.26","목진석","고근태"
"2008.11.26","박영훈","원성진"
"2008.11.26","강동윤","파오원야오"
"2008.11.25","김진우","김재구"
"2008.11.25","김진훈","유건재"
"2008.11.25","박승문","권효진(여)"
"2008.11.25","백성호","이기섭"
"2008.11.25","김 원","차수권"
"2008.11.25","온소진","백흥수"
"2008.11.25","백대현","김형환"
"2008.11.25","이상훈(小)","심종식"
"2008.11.25","이춘규","김승준"
"2008.11.25","루이나이웨이(국내)","김성룡"
"2008.11.25","최기훈","허장회"
"2008.11.25","안형준","박성수"
"2008.11.25","박승철","노영하"
"2008.11.25","김형우","유병호"
"2008.11.25","박승현","장명한"
"2008.11.25","양 건","고수아"
"2008.11.25","김성래","이강욱"
"2008.11.25","김세동","윤성현"
"2008.11.25","배준희","김윤영"
"2008.11.25","김승재","이봉근"
"2008.11.25","김혜민","김환수"
"2008.11.25","이현욱","김현섭"
"2008.11.25","이희성","황원준"
"2008.11.25","한웅규","한해원"
"2008.11.25","김수장","이상철"
"2008.11.25","조대현","김영환"
"2008.11.25","김주호","최문용"
"2008.11.25","이슬아","고재희"
"2008.11.25","최규병","윤 혁"
"2008.11.25","김세실","박진솔"
"2008.11.25","김일환","천풍조"
"2008.11.25","류동완","배윤진"
"2008.11.25","이영신","정대상"
"2008.11.25","주형욱","김 인"
"2008.11.25","강만우","이정원"
"2008.11.25","강동윤","야마다 기미오"
"2008.11.25","김덕규","임순택"
"2008.11.25","류재형","유재성"
"2008.11.25","김대희","양상국"
"2008.11.25","강지성","권갑용"
"2008.11.25","이현호","조영숙"
"2008.11.25","이태현","김선호"
"2008.11.25","김동희(大)","서능욱"
"2008.11.25","이홍열","윤영민"
"2008.11.25","박지훈(小)","윤기현"
"2008.11.25","진동규","김효정"
"2008.11.25","조연우","박진열"
"2008.11.25","노준환","디아나"
"2008.11.25","오규철","정동식"
"2008.11.25","박소현","박지훈(大)"
"2008.11.25","전영규","한철균"
"2008.11.25","김강근","문명근"
"2008.11.25","유재호","현미진"
"2008.11.25","김은선","이정우"
"2008.11.25","홍성지","김수진"
"2008.11.25","진시영","김동엽"
"2008.11.25","백홍석","김준영"
"2008.11.25","김석흥","김종준"
"2008.11.25","박병규","강승희"
"2008.11.25","유창혁","홍장식"
"2008.11.25","전영규","한철균"
"2008.11.25","김강근","문명근"
"2008.11.25","유재호","현미진"
"2008.11.25","김은선","이정우"
"2008.11.25","홍성지","김수진"
"2008.11.25","진시영","김동엽"
"2008.11.25","백홍석","김준영"
"2008.11.25","김석흥","김종준"
"2008.11.25","박병규","강승희"
"2008.11.25","유창혁","홍장식"
"2008.11.25","박지연","하호정"
"2008.11.25","허영호","조경호"
"2008.11.25","안관욱","하찬석"
"2008.11.25","한종진","박지은"
"2008.11.25","권오민","김수용"
"2008.11.25","홍민표","손근기"
"2008.11.25","이성재","한상훈"
"2008.11.25","김기용","문도원"
"2008.11.25","김종수","이재웅"
"2008.11.25","권형진","박상돈"
"2008.11.25","김광식","이다혜"
"2008.11.25","염정훈","공병주"
"2008.11.25","서봉수","이관철"
"2008.11.25","고근태","윤종섭"
"2008.11.24","박영훈","백홍석"
"2008.11.24","원성진","조대현"
"2008.11.24","강동윤","퉈자시"
"2008.11.24","이세돌","목진석"
"2008.11.23","이세돌","윤성현"
"2008.11.23","강유택","홍민표"
"2008.11.23","김형우","김승재"
"2008.11.23","허영호","최철한"
"2008.11.22","이창호","박승화"
"2008.11.22","조경호","김혜민"
"2008.11.22","안달훈","이호범"
"2008.11.22","조혜연","박정근"
"2008.11.22","류동완","김지석"
"2008.11.22","이세돌","윤준상"
"2008.11.21","이용찬","김만수"
"2008.11.21","이용수","이형로"
"2008.11.21","목진석","장수영"
"2008.11.21","최철한","박정상"
"2008.11.21","김기용","박승화"
"2008.11.21","루이나이웨이(국내)","조혜연"
"2008.11.20","원성진","최철한"
"2008.11.20","김기용","한상훈"
"2008.11.19","황이중","왕시"
"2008.11.19","이세돌","이창호"
"2008.11.18","박정환","권효진(여)"
"2008.11.18","저우루이양","리저"
"2008.11.18","쿵제","야마시타 게이고"
"2008.11.17","강동윤","원성진"
"2008.11.17","김윤영","조연우"
"2008.11.16","류동완","유창혁"
"2008.11.16","한상훈","김승재"
"2008.11.15","이영구","천야오예"
"2008.11.15","쑹룽후이","만나미 가나"
"2008.11.15","이세돌","박정환"
"2008.11.15","최철한","박승화"
"2008.11.15","원성진","홍민표"
"2008.11.14","이춘규","양재호"
"2008.11.14","쑹룽후이","이하진"
"2008.11.14","원성진","이창호"
"2008.11.13","쑹룽후이","가토 게이코"
"2008.11.13","이세돌","목진석"
"2008.11.13","백홍석","강유택"
"2008.11.12","쑹룽후이","이다혜"
"2008.11.12","박정환","윤찬희"
"2008.11.12","웨량","이영구"
"2008.11.12","조혜연","박지연"
"2008.11.11","김지석","이태현"
"2008.11.11","이창호","이세돌"
"2008.11.10","강동윤","이세돌"
"2008.11.09","목진석","이현호"
"2008.11.09","박영훈","조한승"
"2008.11.09","김지석","이성재"
"2008.11.09","윤준상","김대희"
"2008.11.09","박정상","허영호"
"2008.11.08","송태곤","조혜연"
"2008.11.08","조훈현","강유택"
"2008.11.07","서능욱","서봉수"
"2008.11.07","조훈현","김승준"
"2008.11.07","원성진","강동윤"
"2008.11.07","유창혁","김동엽"
"2008.11.07","박정환","백홍석"
"2008.11.07","이세돌","조한승"
"2008.11.06","이영구","파오원야오"
"2008.11.06","김기용","박승화"
"2008.11.06","최원용","한상훈"
"2008.11.06","박지연","이하진"
"2008.11.05","구리","이창호"
"2008.11.05","이세돌","박영훈"
"2008.11.05","김승재","홍성지"
"2008.11.05","목진석","김성룡"
"2008.11.05","최철한","유창혁"
"2008.11.04","김지석","이원도"
"2008.11.04","이민진","이슬아"
"2008.11.04","원성진","조한승"
"2008.11.03","백홍석","조훈현"
"2008.11.03","이창호","야마시타 게이고"
"2008.11.03","목진석","김성룡"
"2008.11.03","박영훈","창하오"
"2008.11.03","이세돌","고노린"
"2008.11.03","구리","김형우"
"2008.11.03","이하진","김민희"
"2008.11.02","온소진","김승준"
"2008.11.02","이춘규","김주호"
"2008.11.02","이원도","홍성지"
"2008.11.01","이영구","조한승"
"2008.11.01","김성룡","최명훈"
"2008.10.31","이창호","원성진"
"2008.10.31","이정우","김수장"
"2008.10.31","박영훈","최철한"
"2008.10.31","목진석","김승재"
"2008.10.30","고근태","홍민표"
"2008.10.30","이세돌","윤찬희"
"2008.10.30","양재호","김주호"
"2008.10.30","장주주(국내)","유재성"
"2008.10.30","강동윤","최명훈"
"2008.10.30","한상훈","박승화"
"2008.10.30","김윤영","박지은"
"2008.10.29","이창호","조한승"
"2008.10.29","김성룡","박정상"
"2008.10.29","박정환","원성진"
"2008.10.29","최철한","진동규"
"2008.10.29","이세돌","안조영"
"2008.10.28","이세돌","조한승"
"2008.10.28","강동윤","강유택"
"2008.10.27","박영훈","안조영"
"2008.10.27","박지은","이지현(여)"
"2008.10.27","김혜민","현미진"
"2008.10.27","이하진","문도원"
"2008.10.27","이다혜","이슬아"
"2008.10.27","박정상","최원용"
"2008.10.27","김승준","윤기현"
"2008.10.26","이영구","류동완"
"2008.10.26","김주호","홍민표"
"2008.10.26","최철한","온소진"
"2008.10.26","이세돌","홍성지"
"2008.10.26","이현호","김승재"
"2008.10.25","강유택","전영규"
"2008.10.24","현미진","박소현"
"2008.10.24","박지은","조연우"
"2008.10.24","이지현(여)","김윤영"
"2008.10.24","김혜민","권효진(여)"
"2008.10.24","문도원","하호정"
"2008.10.24","이하진","배윤진"
"2008.10.24","이다혜","이영신"
"2008.10.24","이슬아","김수진"
"2008.10.24","한상훈","박정근"
"2008.10.24","원성진","고근태"
"2008.10.24","윤찬희","배준희"
"2008.10.24","퉈자시","고노린"
"2008.10.24","이세돌","조훈현"
"2008.10.23","박지은","김은선"
"2008.10.23","이지현(여)","김민희"
"2008.10.23","김윤영","남치형"
"2008.10.23","현미진","이정원"
"2008.10.23","권효진(여)","김세실"
"2008.10.23","김혜민","박지연"
"2008.10.23","문도원","조영숙"
"2008.10.23","하호정","백지희"
"2008.10.23","이하진","윤영민"
"2008.10.23","배윤진","김선미"
"2008.10.23","이다혜","김효정"
"2008.10.23","이영신","윤지희"
"2008.10.23","이슬아","고수아"
"2008.10.23","목진석","박정환"
"2008.10.23","박영훈","박승화"
"2008.10.23","퉈자시","윤준상"
"2008.10.23","박정상","홍성지"
"2008.10.22","퉈자시","야마시타 게이고"
"2008.10.22","이세돌","유창혁"
"2008.10.21","퉈자시","허영호"
"2008.10.21","목진석","강유택"
"2008.10.20","박정상","이세돌"
"2008.10.19","강유택","김기용"
"2008.10.19","김형우","백홍석"
"2008.10.19","김지석","최원용"
"2008.10.18","이태현","김수용"
"2008.10.18","허영호","강동윤"
"2008.10.18","윤준상","김동엽"
"2008.10.17","김승준","김대희"
"2008.10.17","최명훈","이창호"
"2008.10.17","이춘규","조훈현"
"2008.10.17","목진석","이희성"
"2008.10.17","조혜연","박지연"
"2008.10.16","조한승","송태곤"
"2008.10.16","박정상","이원도"
"2008.10.16","강동윤","윤성현"
"2008.10.15","조훈현","최명훈"
"2008.10.15","조연우","김선미"
"2008.10.14","김성룡","김형우"
"2008.10.14","목진석","이창호"
"2008.10.13","강동윤","목진석"
"2008.10.13","윤찬희","홍민표"
"2008.10.13","이춘규","송태곤"
"2008.10.12","강동윤","고근태"
"2008.10.12","김기용","이정우"
"2008.10.12","윤찬희","김동엽"
"2008.10.12","박영훈","최원용"
"2008.10.12","목진석","백홍석"
"2008.10.10","장수영","강 훈(大)"
"2008.10.10","박정상","박정환"
"2008.10.10","원성진","이창호"
"2008.10.10","배준희","송태곤"
"2008.10.10","안조영","김형우"
"2008.10.10","최철한","김수장"
"2008.10.09","박승화","김대희"
"2008.10.09","조훈현","한상훈"
"2008.10.09","이세돌","최철한"
"2008.10.08","김대희","김혜민"
"2008.10.08","원성진","김승재"
"2008.10.07","박지연","이영신"
"2008.10.07","이지현(여)","김혜민"
"2008.10.07","조한승","조훈현"
"2008.10.06","박정환","온소진"
"2008.10.06","강유택","원성진"
"2008.10.03","윤준상","김성룡"
"2008.10.03","김형우","온소진"
"2008.10.09","이세돌","최철한"
"2008.10.08","김대희","김혜민"
"2008.10.08","원성진","김승재"
"2008.10.07","박지연","이영신"
"2008.10.07","이지현(여)","김혜민"
"2008.10.07","조한승","조훈현"
"2008.10.06","박정환","온소진"
"2008.10.06","강유택","원성진"
"2008.10.03","윤준상","김성룡"
"2008.10.03","김형우","온소진"
"2008.10.03","김지석","홍성지"
"2008.10.02","이원도","이세돌"
"2008.10.02","최철한","안조영"
"2008.10.02","김승준","홍민표"
"2008.10.02","최명훈","김수장"
"2008.10.02","조한승","김승재"
"2008.10.02","이영구","강유택"
"2008.10.02","허영호","김주호"
"2008.10.02","이하진","이민진"
"2008.10.02","박정상","고근태"
"2008.10.01","원성진","황원준"
"2008.10.01","윤성현","문명근"
"2008.09.30","강유택","이현호"
"2008.09.30","최철한","김승재"
"2008.09.30","강동윤","박정상"
"2008.09.30","최명훈","이세돌"
"2008.09.28","이원도","김기용"
"2008.09.28","최명훈","이상훈(小)"
"2008.09.28","강동윤","이춘규"
"2008.09.27","백홍석","조한승"
"2008.09.27","최원용","안조영"
"2008.09.26","원성진","이현호"
"2008.09.26","홍성지","유창혁"
"2008.09.26","박승화","김성룡"
"2008.09.26","루이나이웨이(국내)","김윤영"
"2008.09.25","한상훈","이영구"
"2008.09.25","온소진","박정환"
"2008.09.25","최철한","류싱"
"2008.09.25","루이나이웨이(국내)","박지연"
"2008.09.25","김윤영","고수아"
"2008.09.25","이창호","이세돌"
"2008.09.24","박정상","유창혁"
"2008.09.24","루이나이웨이(국내)","이하진"
"2008.09.24","박지연","이지현(여)"
"2008.09.24","고수아","권효진(여)"
"2008.09.24","김윤영","김혜민"
"2008.09.24","목진석","최원용"
"2008.09.24","김승재","이원도"
"2008.09.23","최철한","류싱"
"2008.09.23","이창호","이세돌"
"2008.09.23","이재웅","강유택"
"2008.09.23","김승재","이원도"
"2008.09.23","조한승","홍성지"
"2008.09.22","서능욱","강만우"
"2008.09.22","안조영","하찬석"
"2008.09.22","목진석","윤준상"
"2008.09.21","목진석","송태곤"
"2008.09.21","박영훈","박정상"
"2008.09.21","고근태","이성재"
"2008.09.20","이정우","이창호"
"2008.09.20","조훈현","윤찬희"
"2008.09.19","강유택","홍민표"
"2008.09.19","최철한","조혜연"
"2008.09.19","윤준상","류동완"
"2008.09.18","강유택","손근기"
"2008.09.18","웨량","이원도"
"2008.09.18","김승재","허영호"
"2008.09.18","김지석","이세돌"
"2008.09.18","이민진","이다혜"
"2008.09.17","조한승","유창혁"
"2008.09.17","강동윤","손근기"
"2008.09.17","이세돌","최원용"
"2008.09.17","박정상","최명훈"
"2008.09.16","원성진","박정상"
"2008.09.14","이세돌","박정상"
"2008.09.14","홍민표","조훈현"
"2008.09.14","송태곤","김수장"
"2008.09.13","이창호","류동완"
"2008.09.13","최철한","김대희"
"2008.09.12","박승화","김승준"
"2008.09.12","최명훈","배준희"
"2008.09.12","박정환","안조영"
"2008.09.11","한상훈","이원도"
"2008.09.11","조한승","원성진"
"2008.09.11","유재성","전영규"
"2008.09.11","양재호","박지훈(小)"
"2008.09.11","이세돌","박정상"
"2008.09.10","최명훈","이재웅"
"2008.09.10","윤찬희","한상훈"
"2008.09.10","이현호","홍성지"
"2008.09.10","루이나이웨이(국내)","김수진"
"2008.09.10","고근태","김기용"
"2008.09.09","조한승","김성룡"
"2008.09.09","김승준","양재호"
"2008.09.09","원성진","김영환"
"2008.09.09","최철한","윤현석"
"2008.09.09","유창혁","이상훈(大)"
"2008.09.09","윤성현","최명훈"
"2008.09.09","안조영","루이나이웨이(국내)"
"2008.09.09","박정상","장주주(국내)"
"2008.09.09","장수영","허장회"
"2008.09.09","하찬석","노영하"
"2008.09.09","서능욱","김동엽"
"2008.09.09","황원준","유병호"
"2008.09.09","문명근","정대상"
"2008.09.09","김수장","홍종현"
"2008.09.09","강 훈(大)","오규철"
"2008.09.09","윤기현","김일환"
"2008.09.09","강만우","김 인"
"2008.09.09","조한승","송태곤"
"2008.09.09","박정상","박지은"
"2008.09.09","노영하","정수현"
"2008.09.09","김동엽","이홍열"
"2008.09.09","문명근","백성호"
"2008.09.09","강 훈(大)","양상국"
"2008.09.09","김일환","최규병"
"2008.09.09","이창호","조훈현"
"2008.09.09","박정환","이원도"
"2008.09.08","박정환","이용찬"
"2008.09.08","홍민표","박승화"
"2008.09.08","조혜연","배윤진"
"2008.09.08","원성진","이세돌"
"2008.09.07","김기용","김주호"
"2008.09.07","백홍석","온소진"
"2008.09.07","홍성지","이상훈(小)"
"2008.09.06","강동윤","이영구"
"2008.09.06","김성룡","최원용"
"2008.09.05","김승재","강유택"
"2008.09.05","이원도","이재웅"
"2008.09.05","황이중","딩웨이"
"2008.09.05","이창호","조한승"
"2008.09.05","리저","진시영"
"2008.09.05","저우루이양","이영구"
"2008.09.05","왕시","천야오예"
"2008.09.05","야마시타 게이고","저우허양"
"2008.09.05","쿵제","다카오 신지"
"2008.09.05","이세돌","장리"
"2008.09.04","김주호","김승준"
"2008.09.04","진동규","최문용"
"2008.09.04","김성룡","안달훈"
"2008.09.03","쿵제","박영훈"
"2008.09.03","이세돌","스웨"
"2008.09.03","딩웨이","목진석"
"2008.09.03","황이중","홍성지"
"2008.09.03","이영구","창하오"
"2008.09.03","진시영","구리"
"2008.09.03","이창호","정옌"
"2008.09.03","천야오예","조훈현"
"2008.09.03","왕시","박정상"
"2008.09.03","조한승","리캉"
"2008.09.03","저우허양","유창혁"
"2008.09.03","장리","고바야시 고이치"
"2008.09.03","다카오 신지","루이나이웨이(국내)"
"2008.09.03","야마시타 게이고","셰허"
"2008.09.03","리저","박정환"
"2008.09.03","저우루이양","윤준상"
"2008.09.02","강동윤","최원용"
"2008.09.01","강유택","이정우"
"2008.09.01","김지석","박정근"
"2008.09.01","허영호","박영훈"
"2008.09.01","윤준상","목진석"
"2008.09.01","고근태","조혜연"
"2008.08.30","한상훈","조경호"
"2008.08.29","강유택","주형욱"
"2008.08.29","이원도","박승화"
"2008.08.29","파오원야오","셰허"
"2008.08.29","구리","장쉬"
"2008.08.28","장주주(국내)","고수아"
"2008.08.28","송태곤","배준희"
"2008.08.27","최철한","박승철"
"2008.08.27","웨량","이태현"
"2008.08.27","파오원야오","목진석"
"2008.08.27","장쉬","류싱"
"2008.08.27","구리","조한승"
"2008.08.27","셰허","이세돌"
"2008.08.26","김수용","김지석"
"2008.08.26","이희성","최기훈"
"2008.08.26","원성진","최명훈"
"2008.08.25","셰허","박정상"
"2008.08.25","목진석","저우쥔쉰"
"2008.08.25","장쉬","샤샤(자국)"
"2008.08.25","조한승","다카오 신지"
"2008.08.25","류싱","한상훈"
"2008.08.25","파오원야오","이창호"
"2008.08.25","이세돌","이마무라 도시야"
"2008.08.25","구리","박영훈"
"2008.08.23","구리","히코사카 나오토"
"2008.08.23","박영훈","김수준"
"2008.08.23","다카오 신지","양스하이"
"2008.08.23","이창호","페르난도 아길라"
"2008.08.23","셰허","일리야 식신(아마)"
"2008.08.23","이마무라 도시야","CRISTIAN POP(아마)"
"2008.08.23","장쉬","장밍주"
"2008.08.23","이세돌","고노린"
"2008.08.23","저우쥔쉰","요다 노리모토"
"2008.08.23","목진석","하네 나오키"
"2008.08.23","한상훈","야마다 기미오"
"2008.08.23","박정상","창하오"
"2008.08.23","류싱","홍성지"
